SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
27,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
28,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
29,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
30,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1005.6,02/28/2018
31,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1015.6,02/28/2018
32,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
23,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
24,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
25,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
26,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
27,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
28,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
29,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
30,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1005.6,02/28/2018
31,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1015.6,02/28/2018
32,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
0,DEN,Frontier Airlines,Denver,2018-02-23,ABQ,Albuquerque,24.3,02/28/2018
1,DEN,United,Denver,2018-02-23,ABQ,Albuquerque,48.3,02/28/2018
2,DEN,United,Denver,2018-02-23,ABQ,Albuquerque,48.3,02/28/2018
3,DEN,Delta,Denver,2018-02-23,ABQ,Albuquerque,97.0,02/28/2018
4,DEN,Delta,Denver,2018-02-23,ABQ,Albuquerque,97.0,02/28/2018
5,DEN,Delta,Denver,2018-02-23,ABQ,Albuquerque,97.0,02/28/2018
6,DEN,Boutique Air,Denver,2018-02-23,ABQ,Albuquerque,101.4,02/28/2018
7,DEN,United,Denver,2018-02-23,ABQ,Albuquerque,204.3,02/28/2018
8,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,213.0,02/28/2018
9,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,213.0,02/28/2018
10,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,213.0,02/28/2018
11,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,213.0,02/28/2018
12,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,289.0,02/28/2018
13,DEN,United,Denver,2018-02-23,ABQ,Albuquerque,363.29999999999995,02/28/2018
14,DEN,American Airlines,Denver,2018-02-23,ABQ,Albuquerque,573.0,02/28/2018
15,DEN,,Denver,2018-02-23,ABQ,Albuquerque,778.6700000000001,02/28/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,518.4,02/28/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
23,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
24,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
25,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
26,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
27,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
28,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
29,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,536.8,02/28/2018
30,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1005.6,02/28/2018
31,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1015.6,02/28/2018
32,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-23,HNL,Honolulu,1016.8,02/28/2018
0,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
1,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
2,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
3,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
4,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
5,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
6,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
7,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
8,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
9,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,255.3,02/28/2018
10,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
11,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
12,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
13,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,526.8,02/28/2018
14,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
15,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
16,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
17,ATL,,Atlanta,2018-02-23,ABE,Allentown,533.87,02/28/2018
18,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
19,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
20,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
21,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
22,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
23,ATL,,Atlanta,2018-02-23,ABE,Allentown,538.46,02/28/2018
24,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
25,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
26,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
27,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
28,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,1056.8,02/28/2018
0,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
1,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
2,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
3,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
4,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
5,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
6,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
7,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
8,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
9,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,255.3,02/28/2018
10,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
11,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
12,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
13,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,526.8,02/28/2018
14,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
15,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
16,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
17,ATL,,Atlanta,2018-02-23,ABE,Allentown,533.87,02/28/2018
18,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
19,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
20,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
21,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
22,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
23,ATL,,Atlanta,2018-02-23,ABE,Allentown,538.46,02/28/2018
24,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
25,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
26,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
27,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
28,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,1056.8,02/28/2018
0,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,335.8,02/28/2018
1,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
2,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
3,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
4,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
5,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
6,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,416.3,02/28/2018
7,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,416.3,02/28/2018
8,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
9,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
10,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
11,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
12,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
13,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
14,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
15,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
16,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
17,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
18,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
19,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
20,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
21,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
22,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
23,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
24,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
25,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
26,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
27,CLT,,Charlotte,2018-02-23,ABE,Allentown,557.64,02/28/2018
28,CLT,,Charlotte,2018-02-23,ABE,Allentown,557.64,02/28/2018
29,CLT,,Charlotte,2018-02-23,ABE,Allentown,675.17,02/28/2018
30,CLT,United,Charlotte,2018-02-23,ABE,Allentown,731.0,02/28/2018
31,CLT,United,Charlotte,2018-02-23,ABE,Allentown,736.6,02/28/2018
32,CLT,United,Charlotte,2018-02-23,ABE,Allentown,736.6,02/28/2018
0,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,335.8,02/28/2018
1,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
2,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
3,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
4,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
5,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,415.2,02/28/2018
6,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,416.3,02/28/2018
7,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,416.3,02/28/2018
8,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
9,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
10,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
11,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
12,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
13,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,420.8,02/28/2018
14,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
15,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
16,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
17,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
18,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
19,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
20,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
21,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
22,CLT,American Airlines,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
23,CLT,Delta,Charlotte,2018-02-23,ABE,Allentown,425.0,02/28/2018
24,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
25,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
26,CLT,,Charlotte,2018-02-23,ABE,Allentown,552.04,02/28/2018
27,CLT,,Charlotte,2018-02-23,ABE,Allentown,557.64,02/28/2018
28,CLT,,Charlotte,2018-02-23,ABE,Allentown,557.64,02/28/2018
29,CLT,,Charlotte,2018-02-23,ABE,Allentown,675.17,02/28/2018
30,CLT,United,Charlotte,2018-02-23,ABE,Allentown,731.0,02/28/2018
31,CLT,United,Charlotte,2018-02-23,ABE,Allentown,736.6,02/28/2018
32,CLT,United,Charlotte,2018-02-23,ABE,Allentown,736.6,02/28/2018
0,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
1,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,234.3,02/28/2018
2,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
3,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
4,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,241.5,02/28/2018
5,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
6,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
7,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
8,ATL,American Airlines,Atlanta,2018-02-23,ABE,Allentown,243.0,02/28/2018
9,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,255.3,02/28/2018
10,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
11,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
12,ATL,,Atlanta,2018-02-23,ABE,Allentown,516.71,02/28/2018
13,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,526.8,02/28/2018
14,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
15,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
16,ATL,United,Atlanta,2018-02-23,ABE,Allentown,530.0,02/28/2018
17,ATL,,Atlanta,2018-02-23,ABE,Allentown,533.87,02/28/2018
18,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
19,ATL,United,Atlanta,2018-02-23,ABE,Allentown,535.6,02/28/2018
20,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
21,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
22,ATL,,Atlanta,2018-02-23,ABE,Allentown,537.91,02/28/2018
23,ATL,,Atlanta,2018-02-23,ABE,Allentown,538.46,02/28/2018
24,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
25,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
26,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
27,ATL,,Atlanta,2018-02-23,ABE,Allentown,543.51,02/28/2018
28,ATL,Delta,Atlanta,2018-02-23,ABE,Allentown,1056.8,02/28/2018
0,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,250.26,02/28/2018
1,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,250.26,02/28/2018
2,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,267.8,02/28/2018
3,YUL,Air Canada,Montreal,2018-02-23,MCO,Orlando,273.7,02/28/2018
4,YUL,Air Canada,Montreal,2018-02-23,MCO,Orlando,273.7,02/28/2018
5,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,314.8,02/28/2018
6,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
7,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
8,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
9,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
10,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
11,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
12,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,325.3,02/28/2018
13,YUL,WestJet,Montreal,2018-02-23,MCO,Orlando,328.0,02/28/2018
14,YUL,WestJet,Montreal,2018-02-23,MCO,Orlando,328.0,02/28/2018
15,YUL,WestJet,Montreal,2018-02-23,MCO,Orlando,328.0,02/28/2018
16,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,379.06,02/28/2018
17,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,379.06,02/28/2018
18,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,396.46,02/28/2018
19,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,396.46,02/28/2018
20,YUL,Air Canada,Montreal,2018-02-23,MCO,Orlando,408.6,02/28/2018
21,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,435.2,02/28/2018
22,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,435.2,02/28/2018
23,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,443.6,02/28/2018
24,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,443.6,02/28/2018
25,YUL,United,Montreal,2018-02-23,MCO,Orlando,465.26,02/28/2018
26,YUL,United,Montreal,2018-02-23,MCO,Orlando,465.26,02/28/2018
27,YUL,United,Montreal,2018-02-23,MCO,Orlando,465.26,02/28/2018
28,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,496.66,02/28/2018
29,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,499.66,02/28/2018
30,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,499.66,02/28/2018
31,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,499.66,02/28/2018
32,YUL,United,Montreal,2018-02-23,MCO,Orlando,508.26,02/28/2018
33,YUL,United,Montreal,2018-02-23,MCO,Orlando,508.26,02/28/2018
34,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,521.0,02/28/2018
35,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,521.0,02/28/2018
36,YUL,United,Montreal,2018-02-23,MCO,Orlando,568.46,02/28/2018
37,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,572.0,02/28/2018
38,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,624.2,02/28/2018
39,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,624.2,02/28/2018
40,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,624.2,02/28/2018
41,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,638.6,02/28/2018
42,YUL,WestJet,Montreal,2018-02-23,MCO,Orlando,697.46,02/28/2018
43,YUL,United,Montreal,2018-02-23,MCO,Orlando,710.8,02/28/2018
44,YUL,United,Montreal,2018-02-23,MCO,Orlando,710.8,02/28/2018
45,YUL,United,Montreal,2018-02-23,MCO,Orlando,710.8,02/28/2018
46,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,828.4,02/28/2018
47,YUL,United,Montreal,2018-02-23,MCO,Orlando,839.8,02/28/2018
0,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,250.26,02/28/2018
1,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,250.26,02/28/2018
2,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,267.8,02/28/2018
3,YUL,Air Canada,Montreal,2018-02-23,MCO,Orlando,273.7,02/28/2018
4,YUL,Air Canada,Montreal,2018-02-23,MCO,Orlando,273.7,02/28/2018
5,YUL,American Airlines,Montreal,2018-02-23,MCO,Orlando,314.8,02/28/2018
6,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
7,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
8,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
9,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
10,YUL,Delta,Montreal,2018-02-23,MCO,Orlando,316.9,02/28/2018
