SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
28,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,598.0,02/14/2018
29,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,598.0,02/14/2018
30,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,598.0,02/14/2018
31,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,598.0,02/14/2018
32,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,598.0,02/14/2018
33,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,678.0,02/14/2018
34,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,678.0,02/14/2018
0,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,220.2,02/14/2018
1,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,220.2,02/14/2018
2,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,268.2,02/14/2018
3,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,313.6,02/14/2018
4,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,410.8,02/14/2018
5,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,414.0,02/14/2018
6,DCA,Delta,Washington,2018-01-25,ACK,Nantucket,658.0,02/14/2018
7,DCA,United,Washington,2018-01-25,ACK,Nantucket,821.5999999999999,02/14/2018
8,DCA,United,Washington,2018-01-25,ACK,Nantucket,821.5999999999999,02/14/2018
9,DCA,,Washington,2018-01-25,ACK,Nantucket,985.8000000000001,02/14/2018
10,DCA,United,Washington,2018-01-25,ACK,Nantucket,1362.8,02/14/2018
11,DCA,United,Washington,2018-01-25,ACK,Nantucket,1362.8,02/14/2018
12,DCA,,Washington,2018-01-25,ACK,Nantucket,1871.4,02/14/2018
13,DCA,,Washington,2018-01-25,ACK,Nantucket,1882.6,02/14/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,80.0,02/14/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,80.0,02/14/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,84.0,02/14/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,84.0,02/14/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,84.0,02/14/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,84.0,02/14/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,94.0,02/14/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,105.0,02/14/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,105.0,02/14/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,105.0,02/14/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,110.0,02/14/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,110.0,02/14/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,115.0,02/14/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,115.0,02/14/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,115.0,02/14/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,115.0,02/14/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,115.0,02/14/2018
17,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,196.4,02/14/2018
18,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,196.4,02/14/2018
19,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,201.4,02/14/2018
20,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,201.4,02/14/2018
21,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
22,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
23,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
24,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
25,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
26,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
27,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
28,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,205.4,02/14/2018
29,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,206.4,02/14/2018
30,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,206.4,02/14/2018
31,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,215.4,02/14/2018
32,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,215.4,02/14/2018
33,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,217.4,02/14/2018
34,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,217.4,02/14/2018
0,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,96.6,02/15/2018
1,DEN,Frontier Airlines,Denver,2018-01-26,ABQ,Albuquerque,96.6,02/15/2018
2,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,96.6,02/15/2018
3,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,172.0,02/15/2018
4,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,172.0,02/15/2018
5,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,208.6,02/15/2018
6,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,208.6,02/15/2018
7,DEN,Boutique Air,Denver,2018-01-26,ABQ,Albuquerque,214.0,02/15/2018
8,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,258.0,02/15/2018
9,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,286.0,02/15/2018
10,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,366.0,02/15/2018
11,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,366.0,02/15/2018
12,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,366.0,02/15/2018
13,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,420.0,02/15/2018
14,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,574.0,02/15/2018
15,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,574.0,02/15/2018
16,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,574.0,02/15/2018
17,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,585.2,02/15/2018
18,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,600.0,02/15/2018
19,DEN,,Denver,2018-01-26,ABQ,Albuquerque,872.0,02/15/2018
20,DEN,,Denver,2018-01-26,ABQ,Albuquerque,1257.6,02/15/2018
21,DEN,,Denver,2018-01-26,ABQ,Albuquerque,1374.4,02/15/2018
22,DEN,,Denver,2018-01-26,ABQ,Albuquerque,1385.6000000000001,02/15/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,450.0,02/15/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,475.0,02/15/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,475.0,02/15/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,475.0,02/15/2018
4,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,499.5,02/15/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,520.0,02/15/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,520.0,02/15/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,575.0,02/15/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,575.0,02/15/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,675.0,02/15/2018
10,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,705.0,02/15/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,705.0,02/15/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,705.0,02/15/2018
13,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,705.0,02/15/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,705.0,02/15/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,721.0,02/15/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,721.0,02/15/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,721.0,02/15/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,721.0,02/15/2018
19,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
20,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
21,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,726.0,02/15/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,750.0,02/15/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,750.0,02/15/2018
0,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,426.40000000000003,02/15/2018
1,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,428.6,02/15/2018
2,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,443.0,02/15/2018
3,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,443.0,02/15/2018
4,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,443.0,02/15/2018
5,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,443.0,02/15/2018
6,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,446.0,02/15/2018
7,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,506.59999999999997,02/15/2018
8,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,578.0,02/15/2018
9,ATL,,Atlanta,2018-01-26,ABE,Allentown,930.4,02/15/2018
10,ATL,,Atlanta,2018-01-26,ABE,Allentown,930.4,02/15/2018
11,ATL,,Atlanta,2018-01-26,ABE,Allentown,941.6,02/15/2018
12,ATL,,Atlanta,2018-01-26,ABE,Allentown,941.6,02/15/2018
13,ATL,,Atlanta,2018-01-26,ABE,Allentown,962.4,02/15/2018
14,ATL,,Atlanta,2018-01-26,ABE,Allentown,962.4,02/15/2018
15,ATL,United,Atlanta,2018-01-26,ABE,Allentown,968.0,02/15/2018
16,ATL,United,Atlanta,2018-01-26,ABE,Allentown,968.0,02/15/2018
17,ATL,United,Atlanta,2018-01-26,ABE,Allentown,968.0,02/15/2018
18,ATL,,Atlanta,2018-01-26,ABE,Allentown,973.6,02/15/2018
19,ATL,,Atlanta,2018-01-26,ABE,Allentown,973.6,02/15/2018
20,ATL,,Atlanta,2018-01-26,ABE,Allentown,973.6,02/15/2018
21,ATL,United,Atlanta,2018-01-26,ABE,Allentown,979.1999999999999,02/15/2018
22,ATL,United,Atlanta,2018-01-26,ABE,Allentown,979.1999999999999,02/15/2018
23,ATL,,Atlanta,2018-01-26,ABE,Allentown,1015.6,02/15/2018
0,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,299.8,02/15/2018
1,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,324.2,02/15/2018
2,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,329.79999999999995,02/15/2018
3,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,329.79999999999995,02/15/2018
4,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,416.3,02/15/2018
5,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,416.3,02/15/2018
6,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/15/2018
7,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/15/2018
8,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
9,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
10,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
11,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
12,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
13,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
14,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
15,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/15/2018
16,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,432.6,02/15/2018
17,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,432.6,02/15/2018
18,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,432.6,02/15/2018
19,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,432.6,02/15/2018
20,CLT,United,Charlotte,2018-01-26,ABE,Allentown,462.0,02/15/2018
21,CLT,United,Charlotte,2018-01-26,ABE,Allentown,498.59999999999997,02/15/2018
22,CLT,United,Charlotte,2018-01-26,ABE,Allentown,498.59999999999997,02/15/2018
0,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,132.82999999999998,02/15/2018
1,YUL,WestJet,Montreal,2018-01-26,MCO,Orlando,161.85,02/15/2018
2,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,182.1,02/15/2018
3,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,194.53,02/15/2018
4,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,195.0,02/15/2018
5,YUL,WestJet,Montreal,2018-01-26,MCO,Orlando,215.6,02/15/2018
6,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,224.03,02/15/2018
7,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,224.03,02/15/2018
8,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,240.05,02/15/2018
9,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,240.05,02/15/2018
10,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,240.05,02/15/2018
11,YUL,,Montreal,2018-01-26,MCO,Orlando,245.0,02/15/2018
12,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
13,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
14,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
15,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
16,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
17,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,247.85,02/15/2018
18,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,248.75,02/15/2018
19,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,248.75,02/15/2018
20,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,248.75,02/15/2018
21,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,249.82999999999998,02/15/2018
22,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,249.82999999999998,02/15/2018
23,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,249.82999999999998,02/15/2018
24,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,249.82999999999998,02/15/2018
25,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,280.65,02/15/2018
26,YUL,,Montreal,2018-01-26,MCO,Orlando,281.14,02/15/2018
27,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,285.3,02/15/2018
28,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,285.3,02/15/2018
29,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,285.3,02/15/2018
30,YUL,United,Montreal,2018-01-26,MCO,Orlando,302.5,02/15/2018
31,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,313.9,02/15/2018
32,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,313.9,02/15/2018
33,YUL,United,Montreal,2018-01-26,MCO,Orlando,322.5,02/15/2018
34,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/15/2018
0,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,316.04999999999995,02/15/2018
1,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,316.04999999999995,02/15/2018
2,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
3,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
4,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
5,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
6,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
7,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
8,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
9,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,320.54999999999995,02/15/2018
10,YYZ,WestJet,Toronto,2018-01-26,MCO,Orlando,349.29,02/15/2018
11,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
12,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
13,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
14,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
15,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
16,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
17,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
18,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/15/2018
19,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,371.85,02/15/2018
20,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,371.85,02/15/2018
21,YYZ,United,Toronto,2018-01-26,MCO,Orlando,375.39,02/15/2018
22,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,388.29,02/15/2018
23,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,420.29999999999995,02/15/2018
24,YYZ,United,Toronto,2018-01-26,MCO,Orlando,436.65000000000003,02/15/2018
25,YYZ,United,Toronto,2018-01-26,MCO,Orlando,436.65000000000003,02/15/2018
26,YYZ,United,Toronto,2018-01-26,MCO,Orlando,436.65000000000003,02/15/2018
27,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/15/2018
28,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/15/2018
29,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/15/2018
30,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/15/2018
31,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/15/2018
32,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,454.79999999999995,02/15/2018
33,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,454.79999999999995,02/15/2018
34,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,468.59999999999997,02/15/2018
0,ANC,Alaska Airlines,Anchorage,2018-01-26,ADQ,Kodiak,315.6,02/15/2018
1,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,317.1,02/15/2018
2,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,317.1,02/15/2018
0,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,270.6,02/15/2018
1,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,270.6,02/15/2018
2,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,270.6,02/15/2018
0,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,144.2,02/15/2018
1,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,263.6,02/15/2018
2,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,263.6,02/15/2018
3,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,263.6,02/15/2018
4,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,293.59999999999997,02/15/2018
5,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,536.8,02/15/2018
6,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
7,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
8,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
9,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
10,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
11,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
12,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
13,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
14,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
15,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
16,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
17,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
18,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
19,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
20,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
21,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
22,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
23,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
24,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
25,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
26,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
27,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
28,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
29,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
30,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
31,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,598.0,02/15/2018
0,DCA,American Airlines,Washington,2018-01-26,ACK,Nantucket,220.2,02/15/2018
1,DCA,American Airlines,Washington,2018-01-26,ACK,Nantucket,220.2,02/15/2018
2,DCA,American Airlines,Washington,2018-01-26,ACK,Nantucket,268.2,02/15/2018
3,DCA,JetBlue Airways,Washington,2018-01-26,ACK,Nantucket,313.6,02/15/2018
4,DCA,JetBlue Airways,Washington,2018-01-26,ACK,Nantucket,410.8,02/15/2018
5,DCA,JetBlue Airways,Washington,2018-01-26,ACK,Nantucket,414.0,02/15/2018
6,DCA,Delta,Washington,2018-01-26,ACK,Nantucket,658.0,02/15/2018
7,DCA,United,Washington,2018-01-26,ACK,Nantucket,821.5999999999999,02/15/2018
8,DCA,United,Washington,2018-01-26,ACK,Nantucket,821.5999999999999,02/15/2018
9,DCA,,Washington,2018-01-26,ACK,Nantucket,985.8000000000001,02/15/2018
10,DCA,United,Washington,2018-01-26,ACK,Nantucket,1362.8,02/15/2018
11,DCA,United,Washington,2018-01-26,ACK,Nantucket,1362.8,02/15/2018
12,DCA,,Washington,2018-01-26,ACK,Nantucket,1871.4,02/15/2018
13,DCA,,Washington,2018-01-26,ACK,Nantucket,1882.6,02/15/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,160.0,02/15/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,168.0,02/15/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,168.0,02/15/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,168.0,02/15/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,168.0,02/15/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,188.0,02/15/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,188.0,02/15/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,210.0,02/15/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,210.0,02/15/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,210.0,02/15/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,230.0,02/15/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,250.0,02/15/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,250.0,02/15/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,250.0,02/15/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,390.0,02/15/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,428.0,02/15/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-26,HNL,Honolulu,428.0,02/15/2018
